-9.1426	2.5832	-0.79909	0.083726	0.062794	-0.61195	-9.0591	-3.9278	0.27273	-0.87054	0.26916	-9.6918	21.014	4.1684	-15.669	-9.1831	-0.31332	-0.8549	0.30595	0.24353	-92.267	-250.04	-232.56	0
-8.839	3.0597	-1.6825	0.07954	0.037677	-0.72067	-9.0255	-3.5418	0.24304	-0.87992	0.2554	-12.723	20.494	2.9355	14.234	-12.287	-1.7185	-0.8549	0.30595	0.24353	-60.806	-138.01	-159.04	0
-8.9978	3.4245	-1.955	0.041863	0.025118	-0.60467	-9.1017	-3.2424	0.24304	-0.87992	0.2554	-14.128	10.233	1.6232	-7.7225	-16.63	11.96	-0.72745	0.016427	0.6681	14.932	164.63	-19.037	0
-9.073	4.1564	-1.4786	0.0083726	0	-0.37261	-9.3041	-2.6877	0.24304	-0.87992	0.2554	-14.283	-3.5269	0.75382	-19.489	-7.7245	8.5513	-0.72745	0.016427	0.6681	37.874	142.83	56.369	0
-9.1689	4.4031	-0.9932	-0.0083726	0	-0.057082	-9.1949	-2.6582	0.24861	-0.90432	0.2279	-12.987	-13.999	-0.32178	-14.714	-3.1382	9.1764	-0.72745	0.016427	0.6681	19.685	65.429	83.494	0
-10.295	5.1495	-0.99971	0	-0.016745	0.21126	-9.0618	-2.2218	0.24861	-0.90432	0.2279	-10.614	-17.509	-1.1999	-11.003	-3.2016	4.8399	-0.72745	0.016427	0.6681	0.39782	21.829	96.18	0
-9.6228	5.888	-1.449	0.07954	0.083726	0.35817	-8.9277	-1.6824	0.24861	-0.90432	0.2279	-8.9577	-16.608	-2.2522	-9.951	-4.5578	5.22	-0.8451	0.11499	0.46121	-8.4835	-4.5425	99.876	0
-8.5578	5.6685	-1.6688	0.20931	0.12977	0.41426	-9.1426	-1.3905	0.24861	-0.90432	0.2279	-7.6359	-12.768	-4.1929	-7.9546	-5.5799	4.0127	-0.8451	0.11499	0.46121	-10.947	-17.511	89.126	0
-8.2252	5.2003	-1.9951	0.19257	0.11722	0.6215	-8.9794	-0.91151	0.25417	-0.89681	0.18664	-5.9703	-9.1146	-5.5615	-7.166	-4.5097	3.0349	-0.8451	0.11499	0.46121	-11.378	11.209	93.162	0
-8.1442	4.6863	-2.0309	0.07954	0.07954	0.5464	-9.1528	-0.43134	0.25417	-0.89681	0.18664	-3.7681	-8.4027	-6.767	-10.401	-3.4083	2.1733	-0.81176	0.21766	0.42241	-12.513	23.389	94.101	0
-8.9396	4.5568	-1.9899	0.041863	0.054422	0.32618	-8.7385	0.41009	0.25417	-0.89681	0.18664	-1.1974	-12.465	-8.2208	-11.789	-3.0999	0.011673	-0.81176	0.21766	0.42241	-17.726	4.7633	95.627	0
-8.9148	4.8288	-1.8917	0.037677	0.062794	0.67009	-8.7112	1.1545	0.29314	-0.89118	0.16896	2.2535	-20.39	-8.9321	-11.365	-3.3173	-1.7284	-0.81176	0.21766	0.42241	-27.701	-5.2471	100.94	0
-8.9409	5.1251	-2.2545	0.046049	0.075353	1.4002	-8.6556	1.7687	0.29314	-0.89118	0.16896	6.2802	-30.888	-10.784	-11.806	-3.6924	-2.2367	-0.81176	0.21766	0.42241	-41.049	-11.519	113.73	0
-8.9053	5.3667	-2.1381	-0.14652	-0.0041863	1.683	-8.2582	2.8956	0.29314	-0.89118	0.16896	13.047	-38.663	-13.727	-11.513	-2.3577	-2.7741	-0.81961	0.28131	0.43319	-57.15	-23.843	117.51	0
-8.4097	5.3323	-2.2464	0.67399	0.16327	3.264	-8.23	-1.2226	0.29314	-0.89118	0.16896	18.974	-52.3	-18.76	-10.394	-1.7496	-3.9625	-0.81961	0.28131	0.43319	-75.856	-27.217	124.39	0
-8.0812	5.0691	-1.8596	1.8127	0.74935	0.27177	-9.401	2.4702	0.32653	-0.88931	0.15717	30.774	-69.666	-20.987	-9.2355	-2.3437	-4.3672	-0.81961	0.28131	0.43319	-92.111	-19.026	128.67	0
-8.0895	4.9821	-2.2569	-0.14233	0.066981	0.3671	-10.669	-3.5506	0.32653	-0.88931	0.15717	27.068	-111.83	-23.81	-8.4114	-1.8633	-4.3327	-0.78235	0.34497	0.5	-106.02	-9.2865	126.85	0
-7.8167	4.9742	-2.205	0.025118	0.12977	1.8687	-10.857	-0.51373	0.32653	-0.88931	0.15717	33.445	-103.45	-31.813	-8.0481	-1.6019	-4.1947	-0.78235	0.34497	0.5	-120.12	-1.2322	119.63	0
-7.7292	4.6402	-2.0561	-0.0041863	0.11722	0.43654	-10.941	-4.0219	0.4564	-0.81238	0.11788	23.572	-133.08	-33.628	-7.9805	-2.0231	-4.3095	-0.78235	0.34497	0.5	-135.52	2.7919	107.37	0
-7.6541	4.9255	-2.2199	0.016745	0.13815	-2.0026	-11.022	-7.1961	0.4564	-0.81238	0.11788	15.197	-152.26	-31.249	-8.7651	-3.2774	-4.7368	-0.78235	0.34497	0.5	-150.57	5.6001	100.9	0
-7.3028	5.0402	-2.2306	0.046049	0.17164	0.13039	-9.8002	0.17796	0.4564	-0.81238	0.11788	8.5059	-171.46	-36.839	-8.7128	-4.6502	-4.0242	-0.73333	0.34086	0.5431	-165.45	8.2106	92.999	0
-7.5753	5.0272	-2.2107	0.075353	0.15071	-0.032114	-9.6294	0.42446	0.5974	-0.74672	-0.041257	11.051	-115.16	-37.453	-9.135	-5.3538	-3.3823	-0.73333	0.34086	0.5431	-177.29	9.1473	84.088	0
-7.3329	4.5256	-2.319	0.10466	0.16327	-8.4382	-11.517	-1.254	0.5974	-0.74672	-0.041257	10.33	-120.47	-31.469	-10.56	-6.6943	-3.4285	-0.73333	0.34086	0.5431	-189.64	12.165	83.089	0
-7.667	4.5624	-2.2946	0.14652	0.19257	-3.9032	-10.004	-2.3621	0.5974	-0.74672	-0.041257	7.8699	-80.996	-33.691	-11.025	-7.7194	-3.9381	-0.66275	0.28953	0.67241	-199.54	10.276	83.993	0
-7.8001	4.1483	-2.4267	0.22187	0.22606	-12.738	-14.092	-3.2174	0.5974	-0.74672	-0.041257	3.7187	-48.294	-21.669	-10.969	-9.3126	-4.2573	-0.66275	0.28953	0.67241	-207.86	21.645	87.323	0
-7.8704	3.6219	-2.3793	0.29723	0.23025	-11.533	-12.631	-3.7156	0.64564	-0.68856	-0.17485	-15.659	-5.8985	-19.541	-11.918	-10.08	-5.0248	-0.66275	0.28953	0.67241	-212.26	30.591	88.229	0
-8.0839	3.689	-2.2364	0.38514	0.2428	2.0257	-7.9845	-4.3894	0.64564	-0.68856	-0.17485	-21.61	-19.05	-19.724	-12.038	-11.409	-4.9246	-0.66275	0.28953	0.67241	-217.37	40.365	80.448	0
-8.4693	3.2621	-2.359	0.34746	0.23443	2.5655	-8.7954	-4.2891	0.64564	-0.68856	-0.17485	-9.8504	19.365	-20.632	-14.672	-12.391	-5.1404	-0.61961	0.014374	0.80388	-218.59	26.477	69.732	0
-9.0277	2.9024	-2.2967	0.28885	0.27211	6.2758	-11.257	-0.00011296	0.69388	-0.66792	-0.18664	-2.0559	17.452	-33.755	-14.862	-11.963	-5.2752	-0.61961	0.014374	0.80388	-218.48	-16.478	57.528	0
-9.762	2.2391	-2.3564	0.12977	0.1842	2.3259	-12.927	3.3352	0.69388	-0.66792	-0.18664	1.3468	32.097	-38.876	-13.944	-12.062	-5.1864	-0.61961	0.014374	0.80388	-214.05	-58.364	47.566	0
-10.129	1.4039	-3.0421	0.066981	0.23862	1.8716	-10.255	-2.6815	0.69388	-0.66792	-0.18664	2.5331	13.369	-42.32	-11.494	-11.872	-4.2499	-0.61176	-0.34908	0.79095	-207.04	-93.467	46.974	0
-10.656	0.96151	-3.7766	0.020931	0.071167	4.6026	-9.4582	-2.2602	0.69388	-0.66792	-0.18664	9.4079	12.566	-36.822	-9.9748	-13.035	-1.4955	-0.61176	-0.34908	0.79095	-196.53	-120.18	54.311	0
-11.04	-0.0019054	-3.7791	0.016745	0.062794	4.0512	-9.3486	-2.1873	0.76809	-0.57786	-0.16503	16.816	12.676	-31.055	-8.8353	-13.344	0.62448	-0.61176	-0.34908	0.79095	-173.42	-142.26	64.741	0
-10.353	-1.5654	-4.3198	0.03349	0.14652	4.478	-9.6501	-1.6461	0.76809	-0.57786	-0.16503	21.326	12.814	-24.941	-6.5557	-12.928	1.1661	-0.61176	-0.34908	0.79095	-146.88	-164.02	75.598	0
-11.352	-1.567	-4.1516	0.029304	0.15908	3.2085	-10.464	-1.8557	0.76809	-0.57786	-0.16503	26.967	12.207	-20.431	-3.4436	-12.381	0.91221	-0.4098	-0.64066	0.75216	-121.61	-168.26	76.146	0
-11.423	-1.5946	-4.4909	0	0	2.1275	-10.404	-1.7385	0.81633	-0.49906	-0.11591	32.513	9.7666	-18.785	-0.14085	-11.91	0.99825	-0.4098	-0.64066	0.75216	-101.03	-156.45	61.277	0
-11.353	-0.51646	-4.1517	-0.020931	0.03349	2.7668	-9.707	-1.3952	0.81633	-0.49906	-0.11591	36.097	3.1253	-17.925	4.4621	-11.868	1.2191	-0.4098	-0.64066	0.75216	-84.72	-123.71	30.951	0
-11.643	-0.68976	-4.2831	0.050235	0.12977	3.6672	-9.1645	-0.60905	0.81633	-0.49906	-0.11591	37.095	-10.463	-15.067	7.6318	-11.731	1.8509	-0.21373	-0.80698	0.7069	-67.918	-59.321	-10.873	0
-11.378	-0.79655	-4.4506	0.037677	0.11303	3.9674	-8.8102	0.17208	0.84045	-0.45779	-0.068762	35.706	-19.807	-10.906	6.0262	-12.065	2.4801	-0.21373	-0.80698	0.7069	-53.658	2.2604	-63.551	0
-10.314	-0.98124	-4.1094	0.083726	0.14652	4.0743	-8.7652	0.70665	0.84045	-0.45779	-0.068762	33.111	-25.469	-8.6326	3.43	-12.525	2.5092	-0.21373	-0.80698	0.7069	-39.236	44.107	-111.33	0
-9.9871	-1.6557	-4.0122	0.11303	0.20094	4.4085	-8.5875	1.646	0.84045	-0.45779	-0.068762	29.084	-30.75	-6.7677	0.079764	-13.186	2.4032	-0.21373	-0.80698	0.7069	-25.388	64.389	-156.39	0
-9.5884	-2.3982	-4.1106	0.16327	0.24699	4.4072	-8.3988	1.7075	0.84045	-0.45779	-0.068762	25.62	-37.137	-5.6244	-1.6383	-13.765	2.5305	-0.15882	-0.90349	0.6056	-10.882	60.79	-193.24	0
-9.1676	-2.7305	-3.7931	0.15489	0.23862	3.8739	-8.8416	0.99249	0.83859	-0.4409	-0.098232	23.596	-32.897	-4.3276	-2.4992	-13.389	2.1014	-0.15882	-0.90349	0.6056	0.56255	56.255	-217.88	0
-7.8022	-2.8176	-2.8115	0.2135	0.2428	5.4327	-8.3833	3.2497	0.83859	-0.4409	-0.098232	20.673	-53.968	-3.1927	-3.6372	-13.124	1.6146	-0.15882	-0.90349	0.6056	8.0154	47.497	-233.17	0
-6.8316	-2.359	-2.2439	0.11303	0.1842	7.8938	-6.8716	3.9333	0.83859	-0.4409	-0.098232	18.855	-81.656	-2.7351	-3.6184	-12.967	1.2683	-0.0078431	-0.92402	0.57543	10.586	35.242	-240.21	0
-6.1644	-1.8815	-1.8535	0.012559	0.14233	6.0495	-7.2792	2.7694	0.86456	-0.42777	-0.19253	13.943	-82.708	-1.472	-3.6027	-12.78	1.0173	-0.0078431	-0.92402	0.57543	10.683	27.056	-241.93	0
-6.0222	-1.4176	-1.6328	-0.058608	0.075353	11.469	-5.1493	-1.0699	0.86456	-0.42777	-0.19253	9.048	-90.916	-6.7754	-3.0295	-12.379	1.1102	-0.0078431	-0.92402	0.57543	8.2809	20.191	-241.19	0
-5.3827	-1.0682	-1.5909	-0.087912	0.020931	1.8401	-9.3642	2.196	0.86456	-0.42777	-0.19253	0.95577	-69.734	-1.7749	-3.4145	-11.896	1.4469	-0.0078431	-0.92402	0.57543	4.2884	15.911	-237.62	0
-6.2447	-0.89707	-1.386	-0.10466	0.046049	0.72872	-10.663	0.98453	0.86456	-0.42777	-0.19253	-11.736	-59.516	0.10838	-4.0752	-11.453	1.6565	0.2098	-0.90144	0.58621	0.95396	5.629	-234.69	0
-6.8137	-0.7314	-1.35	-0.058608	0.10466	1.6904	-11.701	0.19227	0.81262	-0.43715	-0.34381	-15.851	-57.823	-1.125	-4.2557	-11.247	1.271	0.2098	-0.90144	0.58621	-3.1295	-7.7453	-233.2	0
-7.8651	-0.68462	-1.0195	1.9676	1.0424	1.6486	-12.012	-0.20911	0.81262	-0.43715	-0.34381	-21.738	-44.92	-3.445	-4.8225	-11.498	1.248	0.2098	-0.90144	0.58621	-6.6618	-19.862	-232.43	0
-8.4461	-0.42404	-1.3961	-0.092098	0.07954	1.6222	-12.718	0.52618	0.81262	-0.43715	-0.34381	-32.865	-39.304	-5.5875	-5.5333	-12.511	0.94739	0.46863	-0.846	0.57974	-10.229	-35.47	-235.95	0
-9.1007	-0.52245	-1.2997	-0.23862	0.0041863	2.1487	-12.681	1.1687	0.79592	-0.39775	-0.46562	-43.821	-37.727	-7.4043	-5.0168	-12.778	1.1527	0.46863	-0.846	0.57974	-10.315	-44.023	-238.39	0
-9.8206	-0.88939	-0.68004	-0.17582	0.046049	3.3115	-12.972	1.8533	0.79592	-0.39775	-0.46562	-53.555	-44.052	-7.8679	-5.3	-12.963	1.6539	0.46863	-0.846	0.57974	-12.276	-42.73	-238.09	0
-10.826	-1.1118	-1.6685	-0.083726	0.1214	2.2224	-13.819	2.3	0.79592	-0.39775	-0.46562	-63.417	-52.76	-10.037	-5.3612	-13.076	2.3983	0.46863	-0.846	0.57974	-12.067	-39.782	-233.42	0
-11.499	-1.303	-2.412	-0.037677	0.11722	2.9828	-12.873	3.7716	0.79592	-0.39775	-0.46562	-70.789	-57.274	-10.998	-6.0473	-12.841	2.8579	0.69216	-0.67351	0.5	-11.291	-33.99	-216.13	0
-11.887	-1.6056	-2.8392	-0.037677	0.096285	3.6997	-14.29	4.6558	0.75696	-0.30769	-0.60118	-80.197	-66.537	-10.285	-5.6242	-11.779	3.0673	0.69216	-0.67351	0.5	-8.5052	-24.67	-188.73	0
-13.051	-0.99545	-2.3949	0.0041863	0.087912	5.3821	-17.34	6.5826	0.75696	-0.30769	-0.60118	-85.952	-56.388	-10.993	-5.0882	-10.648	3.1551	0.69216	-0.67351	0.5	-7.2866	-10.525	-152.39	0
-13.781	-0.85273	-2.2452	0.10884	0.18001	5.8979	-18.245	5.2197	0.75696	-0.30769	-0.60118	-93.847	-89.153	-18.588	-5.637	-9.6588	3.1212	0.84902	-0.52567	0.44181	-6.1996	8.407	-109.23	0
-13.954	-0.76206	-2.3949	0.21769	0.2135	7.0882	-19.188	5.9552	0.6679	-0.15947	-0.78585	-102.32	-59.894	-19	-5.8152	-9.8754	3.4646	0.84902	-0.52567	0.44181	-5.4116	15.394	-63.078	0
-13.446	-0.4167	-2.0796	0.33072	0.23862	5.9082	-15.336	3.0319	0.6679	-0.15947	-0.78585	-96.962	-76.278	-11.006	-6.5865	-9.6523	3.7674	0.84902	-0.52567	0.44181	-4.263	22.538	-19.083	0
-12.241	0.4582	-2.5061	0.47305	0.31397	9.2235	-13.669	-2.5391	0.6679	-0.15947	-0.78585	-76.038	-68.964	-16.549	-7.935	-9.3771	4.2916	0.84902	-0.52567	0.44181	-2.5328	16.018	20.367	0
-10.967	1.3732	-3.8448	0.5484	0.37258	9.9134	-14.41	6.5245	0.57699	-0.0018762	-0.90373	-27.711	10.736	-26.97	-8.2472	-9.9445	4.5549	0.84902	-0.52567	0.44181	-1.4543	-1.8034	54.141	0
-11.203	3.5648	-4.0476	0.41026	0.28467	-4.888	-7.9155	10.43	0.57699	-0.0018762	-0.90373	9.9769	62.653	-13.669	-7.6438	-11.411	3.9295	0.84902	-0.52567	0.44181	3.0602	-17.144	85.431	0
-10.436	6.1529	-4.5094	0.18838	0.18838	-0.971	-8.1779	6.9668	0.57699	-0.0018762	-0.90373	43.743	-4.8411	-8.0415	-6.3603	-12.83	2.9522	0.84902	-0.52567	0.44181	8.8528	-30.344	114.2	0
-10.533	6.9464	-4.1643	-0.020931	0.071167	0.69767	-8.3033	4.321	0.57699	-0.0018762	-0.90373	80.394	12.958	-2.3147	-4.4499	-13.87	1.9523	0.85882	-0.55236	0.45474	16.533	-34.322	141.47	0
-10.197	5.807	-4.0247	-0.07954	0.037677	-2.8467	-9.1867	4.106	0.61596	-0.046904	-0.86444	109.77	28.077	5.3161	-2.7478	-15.14	0.97215	0.85882	-0.55236	0.45474	22.952	-20.809	174.31	0
-10.575	3.5058	-4.5897	-0.037677	0.058608	-3.3934	-9.8127	2.8921	0.61596	-0.046904	-0.86444	130.42	15.393	14.842	-2.0377	-15.007	0.26005	0.85882	-0.55236	0.45474	27.999	-0.80432	201.65	0
-9.8093	2.5847	-4.6411	-0.012559	0.087912	-3.1812	-9.3854	1.0614	0.61596	-0.046904	-0.86444	147.16	13.574	22.607	-2.3398	-13.007	0.32883	0.72353	-0.70637	0.46336	27.797	14.85	224.23	0
-9.3937	2.0074	-4.072	-0.0041863	0.083726	-1.7241	-10.788	-0.54621	0.63636	-0.29831	-0.77014	161.99	9.2058	27.693	-2.8765	-11.363	0.67142	0.72353	-0.70637	0.46336	22.861	23.978	242.82	0
-8.9133	2.233	-2.9253	-0.046049	0.0083726	-0.037755	-12.215	-1.7049	0.63636	-0.29831	-0.77014	174.69	23.941	31.332	-3.9352	-11.098	1.2055	0.72353	-0.70637	0.46336	16.534	19.612	253.56	0
-7.9769	2.3809	-2.6278	-0.050235	0.0041863	-0.81554	-13.277	-0.95325	0.63636	-0.29831	-0.77014	186.68	31.528	34.912	-4.2047	-10.547	1.3373	0.72353	-0.70637	0.46336	15.912	11.335	260.13	0
-6.2761	2.1892	-1.9609	-0.10466	-0.066981	0.5299	-15.768	-0.53309	0.63636	-0.29831	-0.77014	198.3	26.457	38.771	-3.8427	-9.5738	0.61506	0.47843	-0.8809	0.5194	12.218	0.98422	255.83	0
-5.2396	2.3842	-1.2381	-0.046049	0.025118	3.1148	-19.233	0.41322	0.6141	-0.63227	-0.52652	209.91	15.149	36.776	-3.9672	-9.2102	-0.023012	0.47843	-0.8809	0.5194	8.1751	-8.343	244.65	0
-4.3523	1.957	-1.066	-0.10466	-0.029304	6.5239	-19.244	-3.5844	0.6141	-0.63227	-0.52652	213.68	16.395	31.349	-4.2579	-10.154	-0.35143	0.47843	-0.8809	0.5194	3.7073	-24.242	229.2	0
-3.9652	1.7946	-0.59638	-0.050235	0.025118	13.222	-19.292	-10.405	0.6141	-0.63227	-0.52652	199.2	29.017	26.75	-3.5522	-10.597	-0.72778	0.26863	-0.95483	0.51078	5.557	-36.759	213.48	0
-4.4836	0.94905	-0.3988	-0.16327	-0.071167	8.1885	-19.345	-10.698	0.54731	-0.803	-0.12377	166.31	52.832	21.831	-3.4004	-11.216	-0.58162	0.26863	-0.95483	0.51078	6.1773	-46.539	198.06	0
-5.5488	0.67023	0.15506	-0.025118	0.071167	7.4219	-14.108	-15.798	0.54731	-0.803	-0.12377	106.91	-42.904	16.328	-2.7538	-12.138	-0.82566	0.26863	-0.95483	0.51078	8.0613	-55.629	180.14	0
-6.5294	0.20556	0.18692	0.12977	0.13815	13.231	-9.037	-18.549	0.54731	-0.803	-0.12377	45.705	18.442	-1.2428	-2.6101	-12.711	-1.0939	0.26863	-0.95483	0.51078	10.366	-58.529	164.69	0
-8.1767	0.25008	0.14882	0.087912	0.092098	6.5482	-7.0069	-18.514	0.54731	-0.803	-0.12377	-44.266	51.452	-16.657	-2.674	-13.46	-1.048	0.12353	-0.98973	0.53448	11.427	-60.158	148.12	0
-9.2378	0.27564	-0.43835	0.0083726	0.03349	0.38338	-19.127	10.027	0.54731	-0.803	-0.12377	-100.43	103.76	-21.828	-1.8277	-13.728	-0.83225	0.12353	-0.98973	0.53448	11.816	-57.214	134.38	0
-10.336	0.62325	-0.94391	-0.071167	-0.066981	-2.4778	-9.4876	-4.2075	0.54731	-0.803	-0.12377	-106.04	8.2164	-33.315	-1.0261	-13.38	-1.0023	0.12353	-0.98973	0.53448	10.65	-48.066	122.35	0
-10.719	1.6208	-1.0857	-0.012559	-0.012559	-0.23569	-19.298	-4.0923	0.54731	-0.803	-0.12377	-116.19	-51.866	-31.789	0.087869	-12.478	-0.76972	0.02549	-0.98563	0.5625	7.7408	-33.821	110.24	0
-10.412	2.4273	-0.61313	-0.10466	-0.096285	14.282	-6.4332	-1.7309	0.5807	-0.78799	-0.10609	-113.49	0.40091	-37.85	1.1039	-11.43	-0.98816	0.02549	-0.98563	0.5625	2.9289	-12.312	96.572	0
-11.199	2.3538	-0.11447	-0.23443	-0.058608	1.882	-10.914	-2.3081	0.5807	-0.78799	-0.10609	-73.146	48.438	-22.687	1.9252	-10.859	-0.88669	0.02549	-0.98563	0.5625	-6.2396	4.4017	70.95	0
-12.085	1.744	-0.62199	0.62794	0.062794	-3.7302	-13.483	-1.8052	0.5807	-0.78799	-0.10609	-57.73	4.614	-19.094	3.3764	-10.912	-1.2435	0.02549	-0.98563	0.5625	-16.457	23.914	33.728	0
-13.62	1.1946	-1.7662	1.6871	0.66143	2.5332	-12.485	0.015665	0.65306	-0.70544	-0.21807	-48.483	-20.066	-20.475	1.9604	-11.017	-0.67584	-0.052941	-0.98973	0.5431	-28.649	43.508	-15.448	0
-14.362	1.4104	-4.8941	-0.15908	-0.029304	1.5981	-11.661	1.2142	0.65306	-0.70544	-0.21807	-36.667	-3.8535	-11.205	-1.5623	-11.81	1.0137	-0.052941	-0.98973	0.5431	-39.995	40.036	-65.46	0
-14.363	0.96117	-5.4293	0.037677	-0.020931	3.5566	-10.082	0.67728	0.65306	-0.70544	-0.21807	-26.811	-16.613	-8.8215	-3.684	-13.623	2.673	-0.052941	-0.98973	0.5431	-46.188	13.14	-111.52	0
-13.307	-0.32951	-4.5981	0.046049	0.0041863	4.005	-9.4129	1.2882	0.65306	-0.70544	-0.21807	-18.732	-14.125	-1.36	-2.9281	-13.376	2.3937	0	-1.037	0.45043	-49.554	-18.191	-144.49	0
-12.289	0.29689	-3.5943	0.0041863	-0.046049	2.5755	-9.2234	2.4083	0.65677	-0.67542	-0.29077	-14.496	-25.543	1.844	-2.0579	-13.223	1.6722	0	-1.037	0.45043	-53.871	-36.977	-158.11	0
-10.423	-0.07941	-4.5019	0.07954	0.016745	2.1599	-9.7307	2.1809	0.65677	-0.67542	-0.29077	-18.13	-39.635	2.6348	-1.2281	-13.343	0.71828	0	-1.037	0.45043	-55.628	-51.147	-161.25	0
-9.0851	-0.7976	-5.0823	0.054422	0.012559	2.6183	-9.8515	1.9815	0.65677	-0.67542	-0.29077	-23.013	-32.981	2.9546	-1.1428	-13.265	0.51384	0	-1.037	0.45043	-53.697	-55.481	-157.2	0
-9.9258	-0.17221	-3.8155	0.062794	0.020931	2.4403	-9.616	1.7624	0.62894	-0.66229	-0.37525	-22.132	-19.595	3.6689	-1.0427	-12.129	1.1331	0.21961	-1.0678	0.28879	-48.046	-46.946	-151.03	0
-10.325	0.075778	-2.7511	0.16745	0.096285	1.3907	-9.4149	1.0848	0.62894	-0.66229	-0.37525	-20.652	-19.793	2.4869	0.14342	-10.134	1.5975	0.21961	-1.0678	0.28879	-44.02	-21.359	-147.24	0
-9.7022	0.26092	-2.4607	0.24699	0.14233	2.9302	-9.1362	1.2287	0.62894	-0.66229	-0.37525	-19.198	-18.524	2.1565	0.72613	-8.7396	2.0422	0.21961	-1.0678	0.28879	-39.863	17.279	-145.01	0
-8.2103	-0.59839	-1.9065	0.28885	0.12977	2.9814	-8.996	1.3925	0.62894	-0.66229	-0.37525	-21.361	-19.052	2.0608	-1.0299	-7.8871	2.2931	0.40392	-1.0308	0.20259	-35.631	45.55	-144.85	0
-6.8256	-1.1423	-1.6818	0.38095	0.14233	1.3202	-9.514	1.0792	0.6308	-0.65666	-0.43615	-24.252	-19.941	2.1274	-1.9427	-7.2649	2.5118	0.40392	-1.0308	0.20259	-29.027	59.644	-144.5	0
-4.974	-1.3018	-2.0645	0.36421	0.14652	1.0696	-9.7895	1.2504	0.6308	-0.65666	-0.43615	-29.628	-23.74	0.82996	-2.6701	-6.6511	2.8862	0.40392	-1.0308	0.20259	-23.614	62.316	-144.06	0
-4.1759	-0.79892	-2.0614	0.18001	0.15489	1.5965	-9.8532	0.81497	0.6308	-0.65666	-0.43615	-36.297	-22.389	0.51693	-3.7878	-6.3629	2.7131	0.40392	-1.0308	0.20259	-18.796	59.351	-145.37	0
-3.3379	0.22611	-1.706	0.11303	0.19257	1.7816	-10.652	1.1832	0.5974	-0.62664	-0.51473	-42.059	-22.148	0.052568	-4.3569	-6.8183	3.1695	0.53725	-0.96715	0.17672	-14.39	51.153	-144.12	0
-3.2605	0.39844	-1.6905	0.037677	0.15908	2.6953	-10.416	1.9749	0.5974	-0.62664	-0.51473	-50.183	-24.269	0.091952	-4.5174	-7.157	3.2984	0.53725	-0.96715	0.17672	-10.555	39.672	-145.01	0
-3.2675	0.74633	-1.1328	-0.020931	0.096285	1.7756	-11.327	1.9514	0.5974	-0.62664	-0.51473	-59.583	-21.973	0.54559	-4.1077	-7.9177	3.2291	0.53725	-0.96715	0.17672	-8.6967	28	-148.83	0
-4.3703	0.33121	-1.1281	0.0083726	0.14233	1.6101	-12.389	1.6779	0.57885	-0.58349	-0.63851	-70.385	-20.764	-0.40486	-4.0952	-8.8455	3.4536	0.67255	-0.87064	0.21336	-5.4745	27.054	-149.48	0
